ID,IDDevices,DeviceName,ActivationDateTime,Activator,FaultNo,Flags,OutletNo,OutletWIPs,OutletWOPs,OutletWIPWOPs,ActivatorsSerialNo,FeederNo,ToolNo,OperationMode,StudID,StudID_joining_spot,StudID_Series,StudID_Type,StudID_var_steer,StudID_var_roof,StudID_var_make,StudID_fac_name,StudID_tool,SubIndex,Variable1,Variable2,Variable3,Variable4,DeactivationDateTime,DeactivationReason,Deactivator,CarbodyID,SystemWIPs,SystemWOPs,SystemWIPWOPs,DoubleBallWeldingIndex,StudIDInternal,EventType,OldComponentTypeValue,NewComponentTypeValue,AdditionalData
1930,47,FS73 180RB300,2018-05-17 14:32:09.0000000,65,17068,0,1,19558,32,19590,703AC4EE00000090,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-17 14:33:05.0000000,2,18,,19558,32,19590,0,,1,0,0,
1931,47,FS73 180RB300,2018-05-17 14:33:23.0000000,16,20002,0,1,19560,32,19592,140B12401A000000,1,1,160,6300201_167_4_1_3_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-17 14:34:11.0000000,2,35,54008974,19560,32,19592,0,6300201_0_0_0_0_0_0_0,1,0,0,
1932,47,FS73 180RB300,2018-05-17 14:34:19.0000000,16,20002,0,1,19560,32,19592,140B12401A000000,1,1,160,6300201_167_4_1_3_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-17 14:34:23.0000000,1,35,54008974,19560,32,19592,0,6300201_0_0_0_0_0_0_0,1,0,0,
1933,47,FS73 180RB300,2018-05-17 14:34:32.0000000,16,20002,0,1,19560,33,19593,140B12401A000000,1,1,160,6300200_167_4_1_3_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-17 14:34:38.0000000,1,35,54008974,19560,33,19593,0,6300200_0_0_0_0_0_0_0,1,0,0,
1934,20,UB73 250RB400,2018-05-17 14:35:38.0000000,65,16376,0,1,4423,70,4493,70FAB8EE00000043,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-17 15:39:23.0000000,1,35,,4423,70,4493,0,,1,0,0,
1935,27,UB73 260RB600,2018-05-17 14:44:03.0000000,65,17049,0,1,7563,71,7634,70616DEF00000009,0,1,160,,,,,,,,,,0,1,1,1,1,2018-05-17 14:44:56.0000000,1,35,,7563,71,7634,0,,1,0,0,
1936,31,UB73 270RB400,2018-05-17 14:44:10.0000000,65,17049,0,1,9178,14,9192,70B280EF000000A2,0,1,160,,,,,,,,,,0,1,1,1,1,2018-05-17 14:44:29.0000000,1,35,,9178,14,9192,0,,1,0,0,
1937,15,UB72 170RB500,2018-05-17 16:36:20.0000000,16,20029,0,2,9078,84,9162,140B12401A000000,1,1,160,6100052_167_4_1_3_8_1_1,,,,,,,,,0,0,0,0,0,2018-05-17 16:36:40.0000000,2,35,54005517,11568,169,11737,0,6100052_0_0_0_0_0_0_0,1,0,0,
1938,15,UB72 170RB500,2018-05-17 16:36:45.0000000,66,16376,0,2,9078,84,9162,70C3B0EE00000006,1,1,160,6100052_167_4_1_3_8_1_1,,,,,,,,,0,0,0,0,0,2018-05-17 16:37:56.0000000,2,35,54005517,11568,169,11737,0,6100052_0_0_0_0_0_0_0,1,0,0,
1939,15,UB72 170RB500,2018-05-17 16:38:04.0000000,66,16376,0,2,9078,84,9162,70C3B0EE00000006,1,1,160,6100052_167_4_1_3_8_1_1,,,,,,,,,0,0,0,0,0,2018-05-17 16:40:40.0000000,2,35,54005517,11568,169,11737,0,6100052_0_0_0_0_0_0_0,1,0,0,
1940,17,UB72 180RB500,2018-05-17 16:41:40.0000000,50,13008,0,2,4267,65,4332,70776FE90000006A,1,1,160,6200289_167_4_1_3_8_1_1,,,,,,,,,0,64901,0,0,0,2018-05-17 16:42:23.0000000,1,35,,5859,87,5946,0,6200289_0_0_0_0_0_0_0,1,0,0,
1941,20,UB73 250RB400,2018-05-17 16:44:56.0000000,65,17068,0,1,4424,70,4494,70FAB8EE00000043,1,1,160,6100377_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-17 16:46:12.0000000,2,35,54005517,4424,70,4494,0,6100377_0_0_0_0_0_0_0,1,0,0,
1942,20,UB73 250RB400,2018-05-17 16:46:15.0000000,65,17068,0,1,4424,70,4494,70FAB8EE00000043,1,1,160,6100377_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-17 16:51:03.0000000,6,65,54005517,4424,70,4494,0,6100377_0_0_0_0_0_0_0,1,0,0,
1943,20,UB73 250RB400,2018-05-17 16:51:03.0000000,16,21066,0,1,4424,70,4494,140B12401A000000,1,1,160,6100377_167_4_1_3_1_1_1,,,,,,,,,0,17068,0,0,0,2018-05-17 16:51:09.0000000,2,35,54005517,4424,70,4494,0,6100377_0_0_0_0_0_0_0,1,0,0,
1944,35,FS73 160RB200,2018-05-18 07:28:01.0000000,65,17051,0,1,3264,398,3662,70A4D3FF000000A8,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-18 07:28:07.0000000,2,18,,8056,729,8785,0,,1,0,0,
1945,35,FS73 160RB200,2018-05-18 07:28:13.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-18 07:28:31.0000000,2,18,,8057,729,8786,0,,1,0,0,
1946,35,FS73 160RB200,2018-05-18 07:28:34.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:30:47.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1947,35,FS73 160RB200,2018-05-18 07:30:49.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:31:08.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1948,35,FS73 160RB200,2018-05-18 07:31:10.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:34:57.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1949,35,FS73 160RB200,2018-05-18 07:31:32.0000000,66,16376,0,2,4792,331,5123,70EA320001000099,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-18 07:35:22.0000000,2,35,,8057,729,8786,0,,1,0,0,
1950,35,FS73 160RB200,2018-05-18 07:34:59.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:35:36.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1951,35,FS73 160RB200,2018-05-18 07:35:39.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:40:41.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1952,35,FS73 160RB200,2018-05-18 07:40:43.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:53:02.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1953,35,FS73 160RB200,2018-05-18 07:53:04.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:54:51.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1954,35,FS73 160RB200,2018-05-18 07:54:53.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 07:55:59.0000000,2,18,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1955,35,FS73 160RB200,2018-05-18 07:56:01.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:10:51.0000000,2,18,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1956,35,FS73 160RB200,2018-05-18 08:10:53.0000000,65,17051,0,1,3265,398,3663,70A4D3FF000000A8,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:20:16.0000000,6,65,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1957,35,FS73 160RB200,2018-05-18 08:20:16.0000000,16,21066,0,1,3265,398,3663,140B12401A000000,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,17051,0,0,0,2018-05-18 08:21:50.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1958,35,FS73 160RB200,2018-05-18 08:21:56.0000000,16,20002,0,1,3265,398,3663,140B12401A000000,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:22:01.0000000,2,35,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1959,35,FS73 160RB200,2018-05-18 08:22:07.0000000,16,20002,0,1,3265,398,3663,140B12401A000000,1,1,160,6300184_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:24:34.0000000,1,18,83706168,8057,729,8786,0,6300184_0_0_0_0_0_0_0,1,0,0,
1960,37,FS73 160RB400,2018-05-18 08:25:24.0000000,49,13008,0,1,37201,157,37358,7013D5FF000000B6,1,1,160,6200237_167_4_1_2_8_2_1,,,,,,,,,0,65060,0,0,0,2018-05-18 08:27:34.0000000,1,35,83706168,37201,157,37358,0,6200237_0_0_0_0_0_0_0,1,0,0,
1961,47,FS73 180RB300,2018-05-18 08:29:48.0000000,16,20002,0,1,19571,34,19605,140B12401A000000,1,1,160,6300217_167_4_1_2_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:44:42.0000000,2,35,83706168,19571,34,19605,0,6300217_0_0_0_0_0_0_0,1,0,0,
1962,35,FS73 160RB200,2018-05-18 08:29:39.0000000,66,17068,0,2,4793,331,5124,70EA320001000099,1,1,160,6300456_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:29:52.0000000,2,35,83706127,8059,729,8788,0,6300456_0_0_0_0_0_0_0,1,0,0,
1963,35,FS73 160RB200,2018-05-18 08:29:55.0000000,66,17068,0,2,4793,331,5124,70EA320001000099,1,1,160,6300456_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:30:13.0000000,2,35,83706127,8059,729,8788,0,6300456_0_0_0_0_0_0_0,1,0,0,
1964,35,FS73 160RB200,2018-05-18 08:30:16.0000000,66,17068,0,2,4793,331,5124,70EA320001000099,1,1,160,6300456_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:30:53.0000000,2,35,83706127,8059,729,8788,0,6300456_0_0_0_0_0_0_0,1,0,0,
1965,35,FS73 160RB200,2018-05-18 08:30:56.0000000,66,17068,0,2,4793,331,5124,70EA320001000099,1,1,160,6300456_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:39:24.0000000,2,35,83706127,8059,729,8788,0,6300456_0_0_0_0_0_0_0,1,0,0,
1966,37,FS73 160RB400,2018-05-18 08:40:42.0000000,49,13008,0,1,37221,158,37379,7013D5FF000000B6,1,1,160,6200237_167_4_1_3_7_2_1,,,,,,,,,0,64866,0,0,0,2018-05-18 08:42:12.0000000,1,35,83706127,37221,158,37379,0,6200237_0_0_0_0_0_0_0,1,0,0,
1967,47,FS73 180RB300,2018-05-18 08:45:42.0000000,16,20002,0,1,19579,34,19613,140B12401A000000,1,1,160,6300202_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 08:45:49.0000000,2,35,83706127,19579,34,19613,0,6300202_0_0_0_0_0_0_0,1,0,0,
1968,37,FS73 160RB400,2018-05-18 08:58:13.0000000,49,13008,0,1,37243,159,37402,7013D5FF000000B6,1,1,160,6200237_167_4_1_2_8_2_1,,,,,,,,,0,64937,0,0,0,2018-05-18 08:58:24.0000000,1,35,83706143,37243,159,37402,0,6200237_0_0_0_0_0_0_0,1,0,0,
1969,37,FS73 160RB400,2018-05-18 09:05:45.0000000,49,13008,0,1,37263,160,37423,7013D5FF000000B6,1,1,160,6200237_167_4_1_3_7_2_1,,,,,,,,,0,64901,0,0,0,2018-05-18 09:06:05.0000000,1,35,83706135,37263,160,37423,0,6200237_0_0_0_0_0_0_0,1,0,0,
1970,37,FS73 160RB400,2018-05-18 09:07:31.0000000,49,13008,0,1,37280,161,37441,7013D5FF000000B6,1,1,160,6200237_167_4_4_3_8_2_1,,,,,,,,,0,64937,0,0,0,2018-05-18 09:07:54.0000000,1,35,83706176,37280,161,37441,0,6200237_0_0_0_0_0_0_0,1,0,0,
1971,1,VB71 085RB100,2018-05-18 09:57:44.0000000,16,20003,0,1,8608,64,8672,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-05-18 09:57:46.0000000,6,16,,8608,64,8672,0,,1,0,0,
1972,1,VB71 085RB100,2018-05-18 09:57:44.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-18 09:57:48.0000000,6,16,,8608,64,8672,0,,1,0,0,
1973,47,FS73 180RB300,2018-05-18 10:10:28.0000000,16,20002,0,1,19602,34,19636,140B12401A000000,1,1,160,6300201_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:13:56.0000000,2,35,83706135,19602,34,19636,0,6300201_0_0_0_0_0_0_0,1,0,0,
1974,42,FS73 170RB300,2018-05-18 10:11:01.0000000,65,17068,0,1,32093,26,32119,70A2CCEE000000BE,1,1,160,6300281_167_4_4_3_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:15:15.0000000,2,35,83706176,32093,26,32119,0,6300281_0_0_0_0_0_0_0,1,0,0,
1975,37,FS73 160RB400,2018-05-18 10:11:44.0000000,49,13008,0,1,37300,162,37462,7013D5FF000000B6,1,1,160,6200237_167_4_1_3_1_2_1,,,,,,,,,0,65007,0,0,0,2018-05-18 10:12:31.0000000,1,35,83706192,37300,162,37462,0,6200237_0_0_0_0_0_0_0,1,0,0,
1976,3,VB71 130RB400,2018-05-18 10:19:47.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-18 10:19:51.0000000,6,16,,5868,172,6040,0,,1,0,0,
1977,3,VB71 130RB400,2018-05-18 10:19:48.0000000,16,20003,0,1,5857,172,6029,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-05-18 10:19:51.0000000,6,16,,5868,172,6040,0,,1,0,0,
1978,10,UB72 150RB500,2018-05-18 10:25:12.0000000,32,10030,0,1,9568,43,9611,705D6DEF00000099,1,1,160,6100805_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:26:51.0000000,1,35,        ,9568,43,9611,0,6100805_0_0_0_0_0_0_0,1,0,0,
1979,17,UB72 180RB500,2018-05-18 10:29:08.0000000,50,13008,0,2,4272,66,4338,70776FE90000006A,1,1,160,6200289_167_4_4_3_7_1_1,,,,,,,,,0,64937,0,0,0,2018-05-18 10:29:21.0000000,1,35,,5866,88,5954,0,6200289_0_0_0_0_0_0_0,1,0,0,
1980,16,UB72 180RB200,2018-05-18 10:29:35.0000000,16,20028,0,1,7320,30,7350,140B12401A000000,1,1,160,6200123_167_4_4_3_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:30:37.0000000,2,35,,7320,30,7350,0,6200123_0_0_0_0_0_0_0,1,0,0,
1981,16,UB72 180RB200,2018-05-18 10:30:43.0000000,65,17070,0,1,7320,30,7350,706C2900010000CD,1,1,160,6200123_167_4_4_3_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:30:55.0000000,2,35,,7320,30,7350,0,6200123_0_0_0_0_0_0_0,1,0,0,
1982,16,UB72 180RB200,2018-05-18 10:31:01.0000000,49,13008,0,1,7320,30,7350,0000000000000000,1,1,160,6200123_167_4_4_3_7_1_1,,,,,,,,,0,64372,0,0,0,2018-05-18 10:31:15.0000000,1,35,,7320,30,7350,0,6200123_0_0_0_0_0_0_0,1,0,0,
1983,47,FS73 180RB300,2018-05-18 10:32:27.0000000,16,20002,0,1,19612,34,19646,140B12401A000000,1,1,160,6300202_167_4_4_3_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:33:37.0000000,2,35,83706176,19612,34,19646,0,6300202_0_0_0_0_0_0_0,1,0,0,
1984,37,FS73 160RB400,2018-05-18 10:33:43.0000000,49,13008,0,1,37319,163,37482,7013D5FF000000B6,1,1,160,6200237_167_4_2_2_8_2_1,,,,,,,,,0,64937,0,0,0,2018-05-18 10:36:39.0000000,1,35,83706226,37319,163,37482,0,6200237_0_0_0_0_0_0_0,1,0,0,
1985,47,FS73 180RB300,2018-05-18 10:33:50.0000000,16,20002,0,1,19613,34,19647,140B12401A000000,1,1,160,6300201_167_4_4_3_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:33:57.0000000,2,35,83706176,19613,34,19647,0,6300201_0_0_0_0_0_0_0,1,0,0,
1986,47,FS73 180RB300,2018-05-18 10:34:32.0000000,16,20002,0,1,19621,34,19655,140B12401A000000,1,1,160,6300208_167_4_4_3_8_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 10:34:42.0000000,2,35,83706176,19621,34,19655,0,6300208_0_0_0_0_0_0_0,1,0,0,
1987,37,FS73 160RB400,2018-05-18 10:53:10.0000000,49,13008,0,1,37339,164,37503,7013D5FF000000B6,1,1,160,6200237_167_4_1_3_7_2_1,,,,,,,,,0,64937,0,0,0,2018-05-18 12:11:15.0000000,1,35,83706234,37339,164,37503,0,6200237_0_0_0_0_0_0_0,1,0,0,
1988,17,UB72 180RB500,2018-05-18 12:54:50.0000000,50,13008,0,2,4277,67,4344,70776FE90000006A,1,1,160,6200289_167_4_1_3_7_1_1,,,,,,,,,0,64990,0,0,0,2018-05-18 12:56:33.0000000,1,35,,5873,89,5962,0,6200289_0_0_0_0_0_0_0,1,0,0,
1989,16,UB72 180RB200,2018-05-18 12:55:06.0000000,49,13008,0,1,7328,31,7359,0000000000000000,1,1,160,6200123_167_4_1_3_7_1_1,,,,,,,,,0,64372,0,0,0,2018-05-18 12:55:25.0000000,1,35,,7328,31,7359,0,6200123_0_0_0_0_0_0_0,1,0,0,
1990,22,UB73 260RB100,2018-05-18 13:00:43.0000000,65,17035,0,1,5067,53,5120,7054BDEE000000DE,1,1,160,6200219_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-18 13:04:22.0000000,2,35,54009204,5067,53,5120,0,6200219_0_0_0_0_0_0_0,1,0,0,
1991,22,UB73 260RB100,2018-05-18 13:04:23.0000000,65,17035,0,1,5067,53,5120,7054BDEE000000DE,1,1,160,6200219_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-18 13:07:57.0000000,6,65,54009204,5067,53,5120,0,6200219_0_0_0_0_0_0_0,1,0,0,
1992,22,UB73 260RB100,2018-05-18 13:07:57.0000000,16,21066,0,1,5067,53,5120,140B12401A000000,1,1,160,6200219_167_4_1_3_1_1_1,,,,,,,,,0,17035,0,0,0,2018-05-18 13:08:02.0000000,2,35,54009204,5067,53,5120,0,6200219_0_0_0_0_0_0_0,1,0,0,
1993,36,FS73 160RB300,2018-05-18 13:12:43.0000000,49,13009,0,1,14721,86,14807,70292AE90000006C,1,1,160,6200284_167_4_2_3_8_2_1,,,,,,,,,0,1446,0,0,0,2018-05-18 13:13:13.0000000,2,35,83706291,29987,211,30198,0,6200284_0_0_0_0_0_0_0,1,0,0,
1994,42,FS73 170RB300,2018-05-18 13:13:16.0000000,65,17068,0,1,32138,26,32164,70A2CCEE000000BE,1,1,160,6300279_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 13:21:31.0000000,2,35,83706234,32138,26,32164,0,6300279_0_0_0_0_0_0_0,1,0,0,
1995,36,FS73 160RB300,2018-05-18 13:13:14.0000000,49,13009,0,1,14721,86,14807,70292AE90000006C,1,1,160,6200284_167_4_2_3_8_2_1,,,,,,,,,0,1446,0,0,0,2018-05-18 13:13:17.0000000,2,35,83706291,29987,211,30198,0,6200284_0_0_0_0_0_0_0,1,0,0,
1996,36,FS73 160RB300,2018-05-18 13:13:18.0000000,49,13009,0,1,14721,86,14807,70292AE90000006C,1,1,160,6200284_167_4_2_3_8_2_1,,,,,,,,,0,1428,0,0,0,2018-05-18 13:13:20.0000000,2,35,83706291,29987,211,30198,0,6200284_0_0_0_0_0_0_0,1,0,0,
1997,36,FS73 160RB300,2018-05-18 13:13:21.0000000,49,13009,0,1,14721,86,14807,70292AE90000006C,1,1,160,6200284_167_4_2_3_8_2_1,,,,,,,,,0,1428,0,0,0,2018-05-18 13:13:23.0000000,2,35,83706291,29987,211,30198,0,6200284_0_0_0_0_0_0_0,1,0,0,
1998,36,FS73 160RB300,2018-05-18 13:13:23.0000000,49,13009,0,1,14721,86,14807,70292AE90000006C,1,1,160,6200284_167_4_2_3_8_2_1,,,,,,,,,0,1446,0,0,0,2018-05-18 13:13:32.0000000,2,35,83706291,29987,211,30198,0,6200284_0_0_0_0_0_0_0,1,0,0,
1999,36,FS73 160RB300,2018-05-18 13:13:33.0000000,49,13009,0,1,14721,86,14807,70292AE90000006C,1,1,160,6200284_167_4_2_3_8_2_1,,,,,,,,,0,1481,0,0,0,2018-05-18 13:13:52.0000000,2,35,83706291,29987,211,30198,0,6200284_0_0_0_0_0_0_0,1,0,0,
2000,36,FS73 160RB300,2018-05-18 13:13:53.0000000,49,13009,0,1,14721,86,14807,70292AE90000006C,1,1,160,6200284_167_4_2_3_8_2_1,,,,,,,,,0,1499,0,0,0,2018-05-18 13:14:43.0000000,2,18,83706291,29987,211,30198,0,6200284_0_0_0_0_0_0_0,1,0,0,
2001,37,FS73 160RB400,2018-05-18 13:16:19.0000000,49,13008,0,1,37356,165,37521,7013D5FF000000B6,1,1,160,6200237_167_4_2_3_8_2_1,,,,,,,,,0,64884,0,0,0,2018-05-18 13:23:03.0000000,2,35,83706291,37356,165,37521,0,6200237_0_0_0_0_0_0_0,1,0,0,
2002,37,FS73 160RB400,2018-05-18 13:23:06.0000000,49,13011,0,1,37356,166,37522,7013D5FF000000B6,1,1,160,6200237_167_4_2_3_8_2_1,,,,,,,,,0,12418,0,0,0,2018-05-18 13:23:09.0000000,1,35,83706291,37356,166,37522,0,6200237_0_0_0_0_0_0_0,1,0,0,
2003,36,FS73 160RB300,2018-05-18 13:53:11.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1499,0,0,0,2018-05-18 13:55:58.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2004,47,FS73 180RB300,2018-05-18 13:53:50.0000000,32,10015,0,1,19648,34,19682,705E0200010000C6,1,1,160,6300217_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 13:54:50.0000000,2,35,83706234,19648,34,19682,0,6300217_0_0_0_0_0_0_0,1,0,0,
2005,47,FS73 180RB300,2018-05-18 13:53:50.0000000,32,10030,0,1,19648,34,19682,705E0200010000C6,1,1,160,6300217_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 13:54:50.0000000,2,35,83706234,19648,34,19682,0,6300217_0_0_0_0_0_0_0,1,0,0,
2006,47,FS73 180RB300,2018-05-18 13:54:52.0000000,49,13011,0,1,19648,35,19683,70B566E900000068,1,1,160,6300217_167_4_1_3_7_2_1,,,,,,,,,0,10848,0,0,0,2018-05-18 13:54:58.0000000,2,35,83706234,19648,35,19683,0,6300217_0_0_0_0_0_0_0,1,0,0,
2007,47,FS73 180RB300,2018-05-18 13:54:59.0000000,49,13011,0,1,19648,35,19683,70B566E900000068,1,1,160,6300217_167_4_1_3_7_2_1,,,,,,,,,0,10830,0,0,0,2018-05-18 14:00:33.0000000,2,35,83706234,19648,35,19683,0,6300217_0_0_0_0_0_0_0,1,0,0,
2008,36,FS73 160RB300,2018-05-18 13:55:59.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1499,0,0,0,2018-05-18 13:56:01.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2009,36,FS73 160RB300,2018-05-18 13:56:02.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1499,0,0,0,2018-05-18 13:56:50.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2010,36,FS73 160RB300,2018-05-18 13:56:51.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1499,0,0,0,2018-05-18 13:56:52.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2011,36,FS73 160RB300,2018-05-18 13:56:53.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1499,0,0,0,2018-05-18 13:57:00.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2012,36,FS73 160RB300,2018-05-18 13:57:00.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1499,0,0,0,2018-05-18 13:58:32.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2013,36,FS73 160RB300,2018-05-18 13:58:33.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1287,0,0,0,2018-05-18 13:58:35.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2014,36,FS73 160RB300,2018-05-18 13:58:35.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1287,0,0,0,2018-05-18 13:58:38.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2015,36,FS73 160RB300,2018-05-18 13:58:38.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1322,0,0,0,2018-05-18 14:00:29.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2016,36,FS73 160RB300,2018-05-18 14:00:30.0000000,49,13009,0,1,14726,86,14812,70292AE90000006C,1,1,160,6100241_167_4_1_3_8_2_1,,,,,,,,,0,1322,0,0,0,2018-05-18 14:02:36.0000000,2,35,83706309,29999,211,30210,0,6100241_0_0_0_0_0_0_0,1,0,0,
2017,47,FS73 180RB300,2018-05-18 14:01:04.0000000,16,20002,0,1,19654,35,19689,140B12401A000000,1,1,160,6300208_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-18 14:14:14.0000000,2,35,83706234,19654,35,19689,0,6300208_0_0_0_0_0_0_0,1,0,0,
